0.031%	1.745%	0.019%	0.000%	1.978%	0.484%	2.666%	2.808%	0.000%	2.808%	2.666%	
0.000%	0.472%	0.196%	0.000%	0.578%	0.138%	1.095%	1.095%	0.000%	1.095%	1.095%	
0.000%	1.815%	0.754%	0.029%	2.939%	0.433%	3.302%	3.444%	0.029%	3.580%	3.302%	
0.000%	1.531%	1.076%	0.874%	1.763%	0.703%	2.450%	2.591%	0.874%	2.591%	2.450%	
1.208%	1.786%	0.093%	0.000%	2.173%	1.306%	2.978%	3.036%	0.000%	3.036%	2.978%	
0.000%	1.630%	1.023%	0.890%	1.939%	0.543%	2.379%	2.520%	0.890%	2.520%	2.379%	
0.152%	1.743%	0.652%	0.000%	2.030%	0.661%	2.964%	3.105%	0.000%	3.105%	2.964%	
1.210%	1.635%	0.019%	0.000%	1.776%	1.250%	2.495%	2.636%	0.026%	2.636%	2.495%	
1.261%	1.635%	0.046%	0.000%	1.779%	1.101%	2.498%	2.639%	0.000%	2.639%	2.498%	
1.188%	3.715%	0.689%	1.179%	4.086%	2.782%	5.685%	5.966%	0.000%	5.966%	5.685%	
0.198%	1.904%	0.000%	0.198%	2.276%	0.926%	2.411%	2.592%	0.198%	2.592%	2.411%	
0.190%	1.352%	0.443%	0.264%	1.643%	0.000%	1.575%	1.953%	0.264%	1.953%	1.575%	
1.560%	3.051%	0.293%	0.185%	3.690%	2.980%	5.234%	5.569%	0.000%	5.569%	5.021%	
0.061%	3.371%	1.294%	0.655%	4.059%	1.737%	3.836%	4.323%	0.000%	4.323%	3.836%	
1.545%	2.059%	0.000%	0.341%	3.551%	2.924%	4.231%	5.520%	0.524%	5.520%	4.231%	
0.115%	1.675%	0.182%	0.000%	2.022%	0.595%	3.057%	3.239%	0.000%	3.239%	3.057%	
0.486%	1.366%	0.000%	0.294%	2.648%	2.370%	4.077%	5.083%	0.210%	5.083%	4.077%	
0.248%	2.042%	0.000%	0.248%	2.507%	0.551%	2.551%	2.824%	0.312%	2.824%	2.551%	
0.901%	1.773%	0.031%	0.000%	3.374%	1.925%	4.054%	4.936%	0.132%	5.240%	3.735%	
0.000%	2.097%	0.000%	0.000%	7.528%	0.000%	2.163%	2.163%	0.000%	7.627%	2.163%	
0.000%	0.000%	0.000%	0.000%	3.137%	1.804%	6.302%	0.180%	0.000%	7.669%	0.180%	
0.000%	0.000%	0.000%	0.962%	3.137%	1.804%	0.180%	0.180%	0.000%	7.669%	0.180%	
0.000%	0.000%	0.000%	0.000%	3.090%	1.399%	5.964%	4.177%	0.000%	5.964%	4.177%	
0.000%	2.097%	0.000%	0.000%	7.528%	0.000%	2.163%	2.163%	0.000%	7.627%	2.163%	
0.000%	1.015%	0.000%	0.000%	1.015%	0.000%	1.015%	1.015%	0.000%	1.015%	1.015%	
0.000%	2.097%	0.000%	0.000%	7.528%	0.000%	2.163%	2.163%	0.000%	7.627%	2.163%	
0.000%	0.000%	0.000%	0.000%	2.486%	0.000%	0.154%	0.154%	0.000%	5.603%	0.154%	
0.000%	0.000%	1.223%	0.000%	4.399%	3.049%	1.405%	1.405%	0.000%	8.985%	1.405%	
0.000%	1.633%	0.000%	0.255%	4.308%	0.711%	1.633%	1.633%	0.000%	6.907%	1.633%	
0.000%	0.000%	0.472%	0.000%	0.472%	0.472%	0.000%	0.472%	0.000%	0.472%	0.000%	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	1.065%	0.000%	0.332%	1.065%	0.810%	1.065%	1.065%	0.000%	1.065%	1.065%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.739%	0.000%	0.000%	0.739%	0.000%	0.739%	0.739%	0.000%	0.739%	0.739%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.087%	0.000%	0.082%	0.972%	0.536%	1.014%	1.123%	0.000%	1.904%	1.019%	
0.000%	0.501%	0.000%	0.784%	1.284%	1.603%	2.220%	1.436%	0.000%	2.220%	1.436%	
0.000%	0.088%	0.000%	0.083%	0.193%	0.540%	1.027%	1.132%	0.000%	1.132%	1.027%	
0.000%	1.202%	0.890%	0.649%	2.859%	0.137%	3.702%	3.013%	0.566%	3.808%	2.907%	
0.040%	0.128%	0.000%	0.083%	1.141%	0.538%	1.972%	1.167%	0.040%	2.076%	1.063%	
0.000%	0.253%	0.000%	0.083%	1.143%	0.539%	1.975%	1.295%	0.000%	2.080%	1.190%	
0.000%	0.315%	0.000%	0.083%	0.419%	0.538%	1.251%	1.355%	0.000%	1.355%	1.251%	
0.000%	0.253%	0.000%	0.083%	1.140%	0.000%	1.971%	1.229%	0.000%	2.075%	1.125%	
0.000%	0.170%	0.000%	0.000%	1.489%	0.787%	1.888%	1.105%	0.000%	2.423%	1.105%	
0.000%	0.315%	0.000%	0.083%	0.419%	0.538%	1.251%	1.355%	0.000%	1.355%	1.251%	
0.000%	1.598%	0.372%	0.585%	2.189%	1.928%	2.086%	2.634%	0.000%	2.634%	2.086%	
